,id_jogo,Jogadora,#,set_1,set_2,set_3,set_4,set_5,Pontos_Tot,BP,V-P,Saques_Tot,Saques_Err,Saques_Ace,Rec_Tot,Rec_Err,Rec_%Pos,Rec_%_Exc.,At_Tot,At_Err,At_Blk,At_Exc.,% Exc. ,Block_Pts
2066,534,MOHR PAULA,12,*,*,,*,,-,-,-1,-,-,-,1,1,0%,0%,-,-,-,-,.,-
2067,534,ARIANE HELENA,13,2,3,3,3,3,18,10,16,19,1,1,-,-,.,.,11,-,1,9,82%,8
2068,534,ADRIANI  VILVERT ,15,5,6,6,6,6,12,4,11,12,1,-,-,-,.,.,15,-,-,10,67%,2
2069,534,GUTH ANA PÁULA ,17,*,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2070,534,PAPINI  SILVANA  (L),18,*,*,*,*,*,-,-,-,-,-,-,19,-,53%,26%,-,-,-,-,.,-
2071,534,LARA NOBRE,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2072,534,GIOVANA GASPARINI,,,*,*,6,6,-,-,-2,10,2,-,-,-,.,.,1,-,-,-,0%,-
2073,534,PAMELA SANABIO,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2074,534,MARCELLA AMARAL,,,,,,*,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
2075,534,PRISCILA DAROIT,,5,6,5,4,4,15,6,1,20,3,2,31,3,61%,29%,40,3,5,11,28%,2
2076,534,LARISSA GONGRA,,6,1,6,2,2,10,4,7,14,1,1,-,-,.,.,15,1,1,8,53%,1
2077,534,SILVA JOYCE,,4,5,4,3,3,19,5,11,10,1,-,-,-,.,.,41,4,3,17,41%,2
2078,534,ARIANNE TOLENTINO,,,*,*,*,*,4,1,3,1,1,-,-,-,.,.,5,-,-,3,60%,1
2079,534,VIVIAN  JORGE,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2080,534,SASSA GONZAGA (L),,*,*,*,*,*,-,-,-,-,-,-,19,-,58%,42%,-,-,-,-,.,-
2081,534,THAIS SOUZA,,2,3,2,1,1,14,4,2,14,3,2,40,2,58%,33%,28,5,2,12,43%,-
2082,534,CAROL WON HELD,,*,*,*,,,-,-,-2,3,2,-,1,-,0%,0%,-,-,-,-,.,-
2083,534,CARLA SANTOS,,,,*,,,1,-,-3,3,-,-,8,-,38%,25%,9,2,2,1,11%,-
2084,534,DUTRA GABRIELA (L),,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2085,534,GIOVANNA FANT,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2086,534,STEPHANY CARVALHO (L),,*,*,,,*,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2087,534,LETICIA HAGE,,3,4,3,5,5,9,3,7,9,1,1,-,-,.,.,12,-,1,5,42%,3
2088,534,JULIANA CARRIJO,,1,2,1,*,*,3,3,-,11,3,2,-,-,.,.,1,-,-,-,0%,1
2089,534,JULIA MOURA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2090,536,DIANA DUARTE,2,6,6,6,6,,6,4,3,15,2,1,-,-,.,.,6,1,-,4,67%,1
2091,536,SEGOVIA DAYANA,3,4,4,4,4,,15,4,7,14,2,1,-,-,.,.,31,3,3,13,42%,1
2092,536,KARINA  BARBOSA,4,,,*,2,,1,-,-3,3,1,-,9,-,56%,44%,7,1,2,1,14%,-
2093,536,MORAES ANA PAULA,5,*,*,,*,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2094,536,FERNANDA ISIS DA SILVA,6,3,3,3,3,,5,1,2,11,1,-,-,-,.,.,7,-,2,2,29%,3
2095,536,FERNANDA TOMÉ,8,2,2,2,*,,10,6,2,13,4,3,28,1,68%,36%,23,1,2,7,30%,-
2096,536,ASSIS FLAVIA,9,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2097,536,DAYSE FIGUEIREDO,10,5,5,5,5,,12,3,6,9,-,1,22,-,64%,36%,27,1,5,11,41%,-
2098,536,ANDRESSA KRACHEFSKI (L),11,*,*,*,*,,-,-,-1,-,-,-,21,1,71%,43%,-,-,-,-,.,-
2099,536,SONALY   CIDRÃO ,14,*,*,,,,1,-,-1,-,-,-,-,-,.,.,5,-,2,1,20%,-
2100,536,MARIA ALEJANDRA VERHELEST,15,1,1,1,1,,3,-,3,14,-,-,-,-,.,.,1,-,-,-,0%,3
2101,536,PAULINA  DE SOUZA,17,*,*,,,,-,-,-,-,-,-,2,-,0%,0%,-,-,-,-,.,-
2102,536,KISY  CESARIO,19,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2103,536,MARIA EDUARDA OLIVEIRA,20,,,,*,,-,-,-,-,-,-,-,-,.,.,1,-,-,-,0%,-
2104,536,MARA  LEÃO,,,*,4,3,,8,3,7,3,-,-,-,-,.,.,10,1,-,6,60%,2
2105,536,CAROLINE  GATTAZ,,1,6,1,6,,15,7,9,9,2,-,-,-,.,.,21,2,2,11,52%,4
2106,536,MACRIS  CARNEIRO,,2,1,2,1,,6,3,4,10,-,-,-,-,.,.,4,2,-,1,25%,5
2107,536,MARIA CECILIA ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2108,536,LANA  CONCEIÇÃO,,,,,5,,3,1,-,7,1,1,6,-,83%,17%,5,1,1,2,40%,-
2109,536,MARIA LUISA DE OIVEIRA,,,,*,*,,3,1,2,2,-,-,-,-,.,.,4,1,-,3,75%,-
2110,536,BRUNA  HONORIO,,5,4,5,4,,16,5,13,16,1,1,-,-,.,.,26,2,-,13,50%,2
2111,536,GUIMARAES GABRIELA,,6,5,6,2,,15,9,6,17,1,2,12,3,67%,50%,25,2,3,11,44%,2
2112,536,LUIZA ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2113,536,ZILIO PEREIRA NATÁLIA ,,3,2,3,,,3,2,-2,13,-,-,40,1,70%,50%,18,2,2,3,17%,-
2114,536,GEORGIA CATTANI,,*,*,*,*,,-,-,-2,8,2,-,-,-,.,.,-,-,-,-,.,-
2115,536,MAYANY  SOUZA,,4,3,,,,2,1,-1,5,-,-,1,-,100%,100%,4,3,-,1,25%,1
2116,536,LEIA  SILVA (L),,*,*,*,*,,-,-,-2,-,-,-,10,2,40%,30%,-,-,-,-,.,-
2117,536,BRUNA  COSTA,,,*,*,*,,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
2118,535,ROBERTA SILVA ROBERTA,1,1,6,2,6,2,5,1,2,14,-,-,1,-,100%,100%,13,1,2,5,38%,-
2119,535,FRANCINE TOMAZONI,2,*,,*,*,*,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
2120,535,AMANDA  RODRIGUES,3,,*,*,,*,-,-,-,7,-,-,-,-,.,.,-,-,-,-,.,-
2121,535,LORENA VIEZEL,4,,,,,,2,2,1,-,-,-,-,-,.,.,3,-,1,2,67%,-
2122,535,DANIELSKI  NATALIA ,5,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2123,535,ALINE SILVA ALINE,6,,,,,,1,1,-1,-,-,-,-,-,.,.,3,2,-,1,33%,-
2124,535,LORRAYNA MARYS,7,,,,*,*,-,-,-1,-,-,-,-,-,.,.,5,-,1,-,0%,-
2125,535,PAYNE  KELSIE ,8,*,,*,,,2,1,2,-,-,-,-,-,.,.,3,-,-,2,67%,-
2126,535,LYARA BATISTA,9,2,1,3,1,3,5,3,-,27,2,2,-,-,.,.,7,3,-,3,43%,-
2127,535,MARI CASSEMIRO,10,6,5,1,5,1,11,4,3,14,3,2,23,-,74%,74%,19,-,5,9,47%,-
2128,535,CLARISSE PEIXOTO,11,3,2,4,2,4,8,5,-3,21,1,-,16,-,88%,88%,29,-,10,8,28%,-
2129,535,ÁLVAREZ  HERRERA ,12,5,4,6,4,6,8,2,-8,9,2,-,-,-,.,.,27,6,8,8,30%,-
2130,535,LETICIA HEMELLY (L),13,*,*,,*,*,2,2,-,-,-,-,6,-,67%,67%,5,2,-,2,40%,-
2131,535,JULIANA PERDIGÃO (L),14,*,*,*,*,,-,-,-3,-,-,-,48,3,73%,69%,-,-,-,-,.,-
2132,535,CAMILA BARBOSA,15,4,3,5,3,5,15,4,4,12,4,1,-,-,.,.,25,2,5,14,56%,-
2133,535,PIETRA JUKOSKI PIETRA,16,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2134,535,MILKA MARCILIA ,,6,5,6,5,6,6,1,6,12,-,-,-,-,.,.,6,-,-,6,100%,-
2135,535,NATALIA ARAUJO  (L),,*,*,*,*,*,-,-,-,-,-,-,23,-,91%,91%,-,-,-,-,.,-
2136,535,DANIELLE LINS ,,1,6,1,6,1,-,-,-1,17,1,-,-,-,.,.,-,-,-,-,.,-
2137,535,MAIRA  CIPRIANO CLARO ,,2,1,2,1,2,10,4,4,21,1,3,41,2,56%,56%,11,-,3,7,64%,-
2138,535,JACKELINE  SANTOS,,*,,*,,,-,-,-1,3,1,-,-,-,.,.,-,-,-,-,.,-
2139,535,THAISA  DAHER DE MENEZES,,3,2,3,2,*,3,2,-,11,2,1,-,-,.,.,4,-,1,2,50%,-
2140,535,LAYS  FREITAS,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2141,535, JHEOVANA EMANUELLE COSTA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2142,535,VIVIAN  PELLEGRINO,,,,*,*,3,4,1,4,8,-,-,-,-,.,.,5,-,-,4,80%,-
2143,535,TAINARA SANTOS ,,*,*,,,,-,-,-,1,-,-,1,-,0%,0%,-,-,-,-,.,-
2144,535,AMANDA  FRANCISCO,,5,4,5,4,5,6,2,-8,12,-,-,17,-,82%,82%,26,3,11,6,23%,-
2145,535,SARA SILVA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2146,535,JUMA   SILVA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2147,535,SKOWRONSKA KATARZYNA,,4,3,4,3,4,17,5,5,15,1,1,-,-,.,.,40,5,6,16,40%,-
2148,535,RODRIGUEZ ELINA,,,,,*,,2,1,2,2,-,-,9,-,56%,56%,3,-,-,2,67%,-
2149,539,CLAUDINO FABIANA,1,5,2,2,1,6,10,5,6,15,-,-,1,-,0%,0%,20,3,1,7,35%,3
2150,539,ANJOS EDNEIA,2,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2151,539,LLOYD CARLI ELLEN,3,*,3,3,*,1,2,1,-2,12,-,-,-,-,.,.,6,1,3,1,17%,1
2152,539,ELLEN  BRAGA,7,1,,*,,,6,5,1,5,1,1,16,2,44%,19%,9,-,2,3,33%,2
2153,539,BORGO PAULA,8,,,,*,,-,-,-,-,-,-,-,-,.,.,3,-,-,-,0%,-
2154,539,MONTIBELLER ROSAMARIA,9,4,4,4,3,2,5,1,-,19,1,-,16,1,31%,19%,20,-,3,5,25%,-
2155,539,MICHELLE PAVAO,10,*,1,1,6,5,14,6,7,8,2,-,24,2,38%,21%,32,2,1,10,31%,4
2156,539,NICOLE  FAWCETT,11,3,6,6,5,4,28,10,18,23,2,1,-,-,.,.,55,2,6,24,44%,3
2157,539,LAIS  VASQUEZ,12,*,*,*,*,,-,-,-,1,-,-,7,-,29%,14%,-,-,-,-,.,-
2158,539,ANANDA  MARINHO,14,6,,,2,,2,2,2,6,-,1,-,-,.,.,-,-,-,-,.,1
2159,539,ANA CAROLINA SILVA ,15,2,5,5,4,3,19,9,13,17,1,1,-,-,.,.,18,4,1,10,56%,8
2160,539,FERNANDA  GARAY,16,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2161,539,SUELEN  PINTO (L),17,*,*,*,*,*,-,-,-1,-,-,-,27,1,48%,30%,-,-,-,-,.,-
2162,539,SILVA GABRIELA,18,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2163,539,DANIELA TERRA (L),,*,*,*,*,*,-,-,-,-,-,-,29,-,45%,21%,-,-,-,-,.,-
2164,539,SILVA NATÁLIA ,,*,*,*,,*,-,-,-2,4,2,-,-,-,.,.,-,-,-,-,.,-
2165,539,ALESSANDRA SANTOS,,6,5,6,5,5,14,4,4,13,1,2,18,1,56%,17%,37,2,6,11,30%,1
2166,539,FERNANDA CAMPOS FERNANDA,,1,6,,,,2,2,-,3,-,-,-,-,.,.,4,1,1,-,0%,2
2167,539,RENATA COLOMBO,,5,4,5,4,4,21,6,7,8,-,-,1,-,0%,0%,62,3,11,17,27%,4
2168,539,BARRETO  MARIANA ,,,*,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2169,539,FERNANDES DA SILVA  NATÁLIA ,,3,2,3,2,2,15,8,1,21,3,2,51,3,31%,10%,42,5,3,11,26%,2
2170,539,ANGELICA MALINVERNO,,*,*,1,6,6,2,-,1,11,-,-,-,-,.,.,4,-,1,-,0%,2
2171,539,EMILCE SOSA EMILCE,,4,3,4,3,3,15,8,14,19,1,2,-,-,.,.,10,-,-,7,70%,6
2172,539,LIMA GABRIELLE,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2173,539,DIANA MAXIMILIANO  DIANA,,2,1,2,1,1,3,2,3,19,-,-,-,-,.,.,5,-,-,2,40%,1
2174,539,MACEDO  EDUARDA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2175,541,MILKA MARCILIA ,1,5,6,5,6,,8,4,5,17,1,1,-,-,.,.,11,1,1,3,27%,4
2176,541,NATALIA ARAUJO  (L),2,*,*,*,*,,-,-,-3,1,1,-,22,2,73%,55%,-,-,-,-,.,-
2177,541,DANIELLE LINS ,3,6,1,6,*,,-,-,-1,9,1,-,-,-,.,.,-,-,-,-,.,-
2178,541,MAIRA  CIPRIANO CLARO ,4,1,2,1,2,,8,4,-3,14,-,-,45,5,67%,29%,24,4,2,8,33%,-
2179,541,JACKELINE  SANTOS,5,*,*,*,*,,-,-,-1,6,1,-,-,-,.,.,-,-,-,-,.,-
2180,541,THAISA  DAHER DE MENEZES,6,2,3,2,3,,17,9,14,16,1,1,1,-,100%,0%,17,-,2,10,59%,6
2181,541,LAYS  FREITAS,7,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2182,541, JHEOVANA EMANUELLE COSTA,8,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2183,541,VIVIAN  PELLEGRINO,9,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2184,541,TAINARA SANTOS ,10,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2185,541,AMANDA  FRANCISCO,13,4,5,4,5,,18,8,16,17,-,1,13,1,69%,54%,28,-,1,14,50%,3
2186,541,JUMA   SILVA,16,*,*,*,1,,3,1,2,10,-,1,-,-,.,.,3,1,-,2,67%,-
2187,541,SKOWRONSKA KATARZYNA,17,3,4,3,4,,21,6,8,16,2,-,-,-,.,.,57,4,7,20,35%,1
2188,541,RODRIGUEZ ELINA,19,,*,*,,,-,-,-2,1,-,-,6,2,33%,17%,-,-,-,-,.,-
2189,541,GIOVANA GASPARINI,,1,6,1,6,,-,-,-4,12,3,-,-,-,.,.,1,-,1,-,0%,-
2190,541,PAMELA SANABIO,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2191,541,MARCELLA AMARAL,,*,*,*,*,,-,-,-1,7,1,-,-,-,.,.,1,-,-,-,0%,-
2192,541,PRISCILA DAROIT,,5,4,5,4,,17,9,10,14,2,2,10,-,90%,30%,41,2,3,12,29%,3
2193,541,LARISSA GONGRA,,6,5,6,5,,12,5,9,13,1,-,-,-,.,.,13,1,1,9,69%,3
2194,541,SILVA JOYCE,,4,3,4,3,,17,2,7,19,-,1,-,-,.,.,46,7,3,14,30%,2
2195,541,ARIANNE TOLENTINO,,*,*,*,*,,4,2,4,3,-,-,-,-,.,.,4,-,-,3,75%,1
2196,541,SASSA GONZAGA (L),,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2197,541,THAIS SOUZA,,2,1,2,1,,19,4,3,19,6,4,40,3,45%,25%,36,4,3,15,42%,-
2198,541,CAROL WON HELD,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2199,541,CARLA SANTOS,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2200,541,DUTRA GABRIELA (L),,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2201,541,STEPHANY CARVALHO (L),,*,*,*,*,,-,-,-1,-,-,-,50,1,80%,42%,-,-,-,-,.,-
2202,541,LETICIA HAGE,,3,2,3,2,,13,7,7,9,2,2,-,-,.,.,17,2,2,7,41%,4
2203,541,JULIANA CARRIJO,,*,*,*,*,,1,1,1,6,-,1,-,-,.,.,-,-,-,-,.,-
2204,543,MARA  LEÃO,1,3,3,4,,,13,5,12,10,-,1,-,-,.,.,17,-,1,9,53%,3
2205,543,CAROLINE  GATTAZ,2,6,6,1,,,11,4,9,5,2,1,-,-,.,.,12,-,-,9,75%,1
2206,543,MACRIS  CARNEIRO,3,1,1,2,,,4,1,3,11,1,-,-,-,.,.,4,-,-,3,75%,1
2207,543,LANA  CONCEIÇÃO,6,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2208,543,MARIA LUISA DE OIVEIRA,7,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2209,543,RABECLY LUANA,8,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2210,543,BRUNA  HONORIO,9,4,4,5,,,14,8,6,13,3,2,-,-,.,.,27,1,4,12,44%,-
2211,543,GUIMARAES GABRIELA,10,5,5,6,,,9,4,4,12,2,2,16,-,75%,31%,16,2,1,6,38%,1
2212,543,ZILIO PEREIRA NATÁLIA ,12,2,2,3,,,13,3,8,17,2,1,21,1,67%,14%,18,1,1,11,61%,1
2213,543,GEORGIA CATTANI,15,*,,*,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
2214,543,LEIA  SILVA (L),19,*,*,*,,,-,-,-,-,-,-,15,-,67%,33%,-,-,-,-,.,-
2215,543,BRUNA  COSTA,20,,*,*,,,-,-,-,3,-,-,-,-,.,.,-,-,-,-,.,-
2216,543,IARLA  COSSUL ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2217,543,NAIANE RIOS ,,*,,*,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
2218,543,SANTOS LARA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2219,543,GLAYCE VASCONCELOS ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2220,543,GABRIELA CANDIDO,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2221,543,EDINARA BRANCHER,,*,,*,,,3,1,2,2,1,-,-,-,.,.,2,-,-,2,100%,1
2222,543,TIFANNY ABREU ,,2,2,2,,,13,4,7,8,1,-,16,2,38%,0%,27,2,1,12,44%,1
2223,543,VALQUIRIA DULLIUS,,6,6,6,,,4,1,-,10,1,-,1,-,100%,0%,10,2,1,3,30%,1
2224,543,ANDRESSA  PICUSSA ,,3,3,3,,,4,1,2,10,2,-,-,-,.,.,9,-,-,3,33%,1
2225,543,DIOUF VALENTINA,,4,4,4,,,13,1,11,7,-,-,-,-,.,.,27,-,2,11,41%,2
2226,543,JOSEFA FABIOLA ALVES,,1,1,1,,,-,-,-1,8,1,-,1,-,0%,0%,2,-,-,-,0%,-
2227,543,VANESSA JANKE,,*,*,5,,,2,1,-2,7,-,1,16,1,50%,13%,5,1,2,-,0%,1
2228,543,JULIA DIAS  (L),,*,*,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2229,543,YOANA PALACIO,,5,5,,,,1,-,-3,2,-,-,8,3,50%,0%,5,-,1,1,20%,-
2230,543,TASSIA  STHAEL (L),,*,*,*,,,-,-,-1,-,-,-,21,1,67%,10%,-,-,-,-,.,-
2231,543,ARLENE XAVIER (L),,,*,*,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-
2232,540,MAYHARA SILVA ,2,,,*,,,3,1,3,2,-,1,-,-,.,.,1,-,-,1,100%,1
2233,540,NATIELE GONCALVES ,4,,,*,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2234,540,KOSHELEVA TATYANA,5,6,6,6,,,7,-,-,6,2,-,6,1,33%,17%,18,2,2,7,39%,-
2235,540,BARRETO JUCYELE,6,4,4,4,,,7,4,6,9,-,-,1,-,100%,100%,7,-,1,3,43%,4
2236,540,CAROLINA LEITE ,7,,,*,,,1,1,1,1,-,1,-,-,.,.,-,-,-,-,.,-
2237,540,LAGE VITORIA (L),9,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2238,540,GABRIELLA SOUZA  (L),11,*,*,*,,,-,-,-2,-,-,-,13,2,54%,31%,-,-,-,-,.,-
2239,540,ROBERTA RATZKE,12,2,2,2,,,3,2,1,20,2,2,1,-,0%,0%,-,-,-,-,.,1
2240,540,KASIELY  CLEMENTE,13,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2241,540,MONIQUE  PAVAO,15,5,5,5,,,5,5,2,10,-,1,9,-,44%,22%,11,2,1,3,27%,1
2242,540,YONKAIRA   ISABEL,16,3,3,3,,,17,9,8,10,2,1,15,2,40%,7%,30,5,-,15,50%,1
2243,540,DRUSSYLA COSTA ,17,,*,*,,,-,-,-4,2,-,-,3,1,0%,0%,4,3,-,-,0%,-
2244,540,LINDA JESSICA COSTA,19,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2245,540,ANA BEATRIZ  CORREA,20,1,1,1,,,13,10,11,13,-,3,-,-,.,.,8,1,1,4,50%,6
2246,540,DIANA DUARTE,,6,5,5,,,5,3,5,7,-,1,-,-,.,.,5,-,-,2,40%,2
2247,540,SEGOVIA DAYANA,,4,3,3,,,8,2,-1,7,2,2,-,-,.,.,23,2,5,6,26%,-
2248,540,KARINA  BARBOSA,,,,*,,,4,3,4,3,-,2,2,-,100%,0%,5,-,-,2,40%,-
2249,540,MORAES ANA PAULA,,*,,*,,,-,-,-,3,-,-,-,-,.,.,-,-,-,-,.,-
2250,540,FERNANDA ISIS DA SILVA,,3,2,,,,2,-,-2,7,1,-,-,-,.,.,11,2,1,2,18%,-
2251,540,FERNANDA TOMÉ,,2,1,1,,,8,3,-4,6,3,-,23,3,57%,39%,17,3,3,7,41%,1
2252,540,ASSIS FLAVIA,,*,*,*,,,-,-,-2,5,2,-,2,-,50%,50%,-,-,-,-,.,-
2253,540,DAYSE FIGUEIREDO,,5,4,2,,,5,-,-,7,-,-,15,2,67%,27%,19,1,2,4,21%,1
2254,540,ANDRESSA KRACHEFSKI (L),,*,*,*,,,-,-,-3,-,-,-,20,3,60%,55%,-,-,-,-,.,-
2255,540,SONALY   CIDRÃO ,,*,,4,,,1,1,-2,2,-,1,5,1,40%,0%,6,-,2,-,0%,-
2256,540,MARIA ALEJANDRA VERHELEST,,1,6,6,,,1,-,1,7,-,-,-,-,.,.,-,-,-,-,.,1
2257,540,PAULINA  DE SOUZA (L),,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2258,540,MARIA EDUARDA OLIVEIRA,,,,*,,,-,-,-2,3,1,-,-,-,.,.,2,-,1,-,0%,-
2259,542,MAGGIONI ROSANE ,1,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2260,542,FLORIANO SABRINA,4,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2261,542,NOGUEIRA JULIANA,6,5,6,,,*,4,1,-2,6,-,-,12,1,58%,58%,17,4,1,4,24%,-
2262,542,ODILON  JULIANA  (L),6,*,*,,,*,4,1,-2,6,-,-,12,1,58%,58%,17,4,1,4,24%,-
2263,542,FERREIRA LAIZA,7,,*,,,,2,-,-,3,-,-,7,2,29%,14%,4,-,-,2,50%,-
2264,542,ARIELE FERREIRA ,8,2,3,2,1,1,12,4,4,14,1,-,35,2,54%,17%,33,3,2,11,33%,1
2265,542,PRISCILA  HELDES,9,1,2,1,6,6,1,-,-,13,1,-,-,-,.,.,2,-,-,1,50%,-
2266,542,LOFF RAQUEL,10,,,,*,*,2,2,2,-,-,-,-,-,.,.,-,-,-,-,.,2
2267,542,IVNA COLOMBO IVNA,11,4,5,4,3,3,15,5,8,13,-,1,1,-,100%,100%,30,5,2,12,40%,2
2268,542,MOHR PAULA,12,,*,5,4,4,19,7,15,16,1,3,19,-,63%,32%,33,2,1,16,48%,-
2269,542,ARIANE HELENA,13,3,4,,*,*,4,2,1,7,2,-,-,-,.,.,6,1,-,2,33%,2
2270,542,ADRIANI  VILVERT ,15,6,1,6,5,5,11,6,6,13,1,-,-,-,.,.,15,2,2,6,40%,5
2271,542,GUTH ANA PÁULA ,17,,*,3,2,2,3,2,3,16,-,1,-,-,.,.,4,-,-,-,0%,2
2272,542,PAPINI  SILVANA  (L),18,*,*,*,*,*,-,-,-,-,-,-,17,-,53%,35%,-,-,-,-,.,-
2273,542,BENTO  ELIS ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2274,542,TALIA  COSTA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2275,542,MARIANA  AQUINO,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2276,542,Unknown Player 4 ,,2,3,2,3,,7,3,5,13,2,1,-,-,.,.,8,-,-,6,75%,-
2277,542,ANA  CAMARGO (L),,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2278,542,ANA CRISTINA VILELA PORTO ,,6,1,6,1,1,4,2,1,18,3,2,1,-,0%,0%,2,-,-,2,100%,-
2279,542,VALESKA  MENEZES,,,,,*,3,3,1,1,3,-,-,-,-,.,.,5,2,-,2,40%,1
2280,542,SIQUEIRA  ALINE WIME,,*,*,*,*,,1,1,-,2,-,-,-,-,.,.,6,1,-,1,17%,-
2281,542,VIVIANE  GOES,,,,*,,*,1,1,-1,2,-,-,-,-,.,.,3,2,-,-,0%,1
2282,542,Unknown Player 11 ,,5,6,5,6,6,10,4,6,9,1,1,-,-,.,.,12,2,1,5,42%,4
2283,542,SABRINA  MACHADO,,3,4,3,4,4,13,5,7,11,-,-,-,-,.,.,36,3,3,12,33%,1
2284,542,GALON MARIANA,,*,*,*,*,,-,-,-,5,-,-,-,-,.,.,-,-,-,-,.,-
2285,542,PRISCILA SOUZA,,4,5,4,5,5,14,1,4,17,-,-,17,2,41%,18%,43,3,5,14,33%,-
2286,542,ISABELA PAQUIARDI,,1,2,1,2,2,16,6,6,18,1,1,65,2,42%,22%,34,3,4,13,38%,2
2287,542,JULIANA PAES JULIANA (L),,*,*,*,*,*,-,-,-1,-,-,-,12,1,58%,33%,-,-,-,-,.,-
2288,544,ROBERTA SILVA ROBERTA,1,1,6,1,,,5,-,1,9,1,-,1,-,100%,0%,12,2,1,5,42%,-
2289,544,FRANCINE TOMAZONI,2,*,*,,,,2,1,2,4,-,1,-,-,.,.,1,-,-,1,100%,-
2290,544,AMANDA  RODRIGUES,3,,,*,,,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-
2291,544,LORENA VIEZEL,4,,*,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
2292,544,DANIELSKI  NATALIA ,5,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-
