id_jogo,Jogadora,#,set_1,set_2,set_3,set_4,set_5,Pontos_Tot,BP,V-P,Saques_Tot,Saques_Err,Saques_Ace,Rec_Tot,Rec_Err,Rec_%Pos,Rec_%_Exc.,At_Tot,At_Err,At_Blk,At_Exc.,% Exc. ,Block_Pts,time
540,NATIELE GONCALVES ,4,,,*,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
540,KOSHELEVA TATYANA,5,6,6,6,,,7,-,-,6,2,-,6,1,33%,17%,18,2,2,7,39%,-,SESC RJ
540,JUCYELE BARRETO,6,4,4,4,,,7,4,6,9,-,-,1,-,100%,100%,7,-,1,3,43%,4,SESC RJ
540,CAROLINA LEITE ,7,,,*,,,1,1,1,1,-,1,-,-,.,.,-,-,-,-,.,-,SESC RJ
540,VITORIA LAGE (L),9,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
540,GABRIELLA SOUZA  (L),11,*,*,*,,,-,-,-2,-,-,-,13,2,54%,31%,-,-,-,-,.,-,SESC RJ
540,ROBERTA RATZKE,12,2,2,2,,,3,2,1,20,2,2,1,-,0%,0%,-,-,-,-,.,1,SESC RJ
540,KASIELY  CLEMENTE,13,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
540,MONIQUE  PAVAO,15,5,5,5,,,5,5,2,10,-,1,9,-,44%,22%,11,2,1,3,27%,1,SESC RJ
540,ISABEL YONKAIRA,16,3,3,3,,,17,9,8,10,2,1,15,2,40%,7%,30,5,-,15,50%,1,SESC RJ
540,DRUSSYLA COSTA ,17,,*,*,,,-,-,-4,2,-,-,3,1,0%,0%,4,3,-,-,0%,-,SESC RJ
540,LINDA JESSICA COSTA,19,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
540,ANA BEATRIZ  CORREA,20,1,1,1,,,13,10,11,13,-,3,-,-,.,.,8,1,1,4,50%,6,SESC RJ
540,DIANA DUARTE,,6,5,5,,,5,3,5,7,-,1,-,-,.,.,5,-,-,2,40%,2,SAO CRISTOVAO SAUDE SAO CAETANO
540,DAYANA SEGOVIA,,4,3,3,,,8,2,-1,7,2,2,-,-,.,.,23,2,5,6,26%,-,SAO CRISTOVAO SAUDE SAO CAETANO
540,KARINA  BARBOSA,,,,*,,,4,3,4,3,-,2,2,-,100%,0%,5,-,-,2,40%,-,SAO CRISTOVAO SAUDE SAO CAETANO
540,MORAES ANA PAULA,,*,,*,,,-,-,-,3,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
540,FERNANDA ISIS DA SILVA,,3,2,,,,2,-,-2,7,1,-,-,-,.,.,11,2,1,2,18%,-,SAO CRISTOVAO SAUDE SAO CAETANO
540,FERNANDA TOMÉ,,2,1,1,,,8,3,-4,6,3,-,23,3,57%,39%,17,3,3,7,41%,1,SAO CRISTOVAO SAUDE SAO CAETANO
540,FLAVIA ASSIS,,*,*,*,,,-,-,-2,5,2,-,2,-,50%,50%,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
540,DAYSE FIGUEIREDO,,5,4,2,,,5,-,-,7,-,-,15,2,67%,27%,19,1,2,4,21%,1,SAO CRISTOVAO SAUDE SAO CAETANO
540,ANDRESSA KRACHEFSKI (L),,*,*,*,,,-,-,-3,-,-,-,20,3,60%,55%,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
540,SONALY   CIDRÃO ,,*,,4,,,1,1,-2,2,-,1,5,1,40%,0%,6,-,2,-,0%,-,SAO CRISTOVAO SAUDE SAO CAETANO
540,MARIA ALEJANDRA VERHELEST,,1,6,6,,,1,-,1,7,-,-,-,-,.,.,-,-,-,-,.,1,SAO CRISTOVAO SAUDE SAO CAETANO
540,PAULINA  DE SOUZA (L),,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
540,MARIA EDUARDA OLIVEIRA,,,,*,,,-,-,-2,3,1,-,-,-,.,.,2,-,1,-,0%,-,SAO CRISTOVAO SAUDE SAO CAETANO
542,ROSANE MAGGIONI,1,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,VOLEI BALNEARIO CAMBORIU
542,FLORIANO SABRINA,4,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,VOLEI BALNEARIO CAMBORIU
542,JULIANA ODILON (L),6,*,*,,,*,4,1,-2,6,-,-,12,1,58%,58%,17,4,1,4,24%,-,VOLEI BALNEARIO CAMBORIU
542,NOGUEIRA JULIANA,6,5,6,,,*,4,1,-2,6,-,-,12,1,58%,58%,17,4,1,4,24%,-,VOLEI BALNEARIO CAMBORIU
542,LAIZA FERREIRA,7,,*,,,,2,-,-,3,-,-,7,2,29%,14%,4,-,-,2,50%,-,VOLEI BALNEARIO CAMBORIU
542,ARIELE FERREIRA ,8,2,3,2,1,1,12,4,4,14,1,-,35,2,54%,17%,33,3,2,11,33%,1,VOLEI BALNEARIO CAMBORIU
542,PRISCILA  HELDES,9,1,2,1,6,6,1,-,-,13,1,-,-,-,.,.,2,-,-,1,50%,-,VOLEI BALNEARIO CAMBORIU
542,RAQUEL LOFF,10,,,,*,*,2,2,2,-,-,-,-,-,.,.,-,-,-,-,.,2,VOLEI BALNEARIO CAMBORIU
542,IVNA COLOMBO IVNA,11,4,5,4,3,3,15,5,8,13,-,1,1,-,100%,100%,30,5,2,12,40%,2,VOLEI BALNEARIO CAMBORIU
542,PAULA MOHR,12,,*,5,4,4,19,7,15,16,1,3,19,-,63%,32%,33,2,1,16,48%,-,VOLEI BALNEARIO CAMBORIU
542,ARIANE HELENA,13,3,4,,*,*,4,2,1,7,2,-,-,-,.,.,6,1,-,2,33%,2,VOLEI BALNEARIO CAMBORIU
542,ADRIANI  VILVERT ,15,6,1,6,5,5,11,6,6,13,1,-,-,-,.,.,15,2,2,6,40%,5,VOLEI BALNEARIO CAMBORIU
542,GUTH ANA PÁULA ,17,,*,3,2,2,3,2,3,16,-,1,-,-,.,.,4,-,-,-,0%,2,VOLEI BALNEARIO CAMBORIU
542,SILVANA PAPINI (L),18,*,*,*,*,*,-,-,-,-,-,-,17,-,53%,35%,-,-,-,-,.,-,VOLEI BALNEARIO CAMBORIU
542,ELIS BENTO,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
542,TALIA  COSTA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
542,MARIANA  AQUINO,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
542,Unknown Player 4 ,,2,3,2,3,,7,3,5,13,2,1,-,-,.,.,8,-,-,6,75%,-,CURITIBA VÔLEI
542,ANA  CAMARGO (L),,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
542,ANA CRISTINA VILELA PORTO ,,6,1,6,1,1,4,2,1,18,3,2,1,-,0%,0%,2,-,-,2,100%,-,CURITIBA VÔLEI
542,VALESKA  MENEZES,,,,,*,3,3,1,1,3,-,-,-,-,.,.,5,2,-,2,40%,1,CURITIBA VÔLEI
542,ALINE WIME SIQUEIRA,,*,*,*,*,,1,1,-,2,-,-,-,-,.,.,6,1,-,1,17%,-,CURITIBA VÔLEI
542,VIVIANE  GOES,,,,*,,*,1,1,-1,2,-,-,-,-,.,.,3,2,-,-,0%,1,CURITIBA VÔLEI
542,Unknown Player 11 ,,5,6,5,6,6,10,4,6,9,1,1,-,-,.,.,12,2,1,5,42%,4,CURITIBA VÔLEI
542,SABRINA  MACHADO,,3,4,3,4,4,13,5,7,11,-,-,-,-,.,.,36,3,3,12,33%,1,CURITIBA VÔLEI
542,MARIANA GALON,,*,*,*,*,,-,-,-,5,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
542,PRISCILA SOUZA,,4,5,4,5,5,14,1,4,17,-,-,17,2,41%,18%,43,3,5,14,33%,-,CURITIBA VÔLEI
542,ISABELA PAQUIARDI,,1,2,1,2,2,16,6,6,18,1,1,65,2,42%,22%,34,3,4,13,38%,2,CURITIBA VÔLEI
542,JULIANA PAES JULIANA (L),,*,*,*,*,*,-,-,-1,-,-,-,12,1,58%,33%,-,-,-,-,.,-,CURITIBA VÔLEI
544,ROBERTA SILVA ROBERTA,1,1,6,1,,,5,-,1,9,1,-,1,-,100%,0%,12,2,1,5,42%,-,ESPORTE CLUBE PINHEIROS
544,FRANCINE TOMAZONI,2,*,*,,,,2,1,2,4,-,1,-,-,.,.,1,-,-,1,100%,-,ESPORTE CLUBE PINHEIROS
544,AMANDA  RODRIGUES,3,,,*,,,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
544,LORENA VIEZEL,4,,*,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
544,NATALIA DANIELSKI,5,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
544,LORRAYNA MARYS,7,*,*,,,,1,-,-,1,1,-,-,-,.,.,3,-,-,1,33%,-,ESPORTE CLUBE PINHEIROS
544,PAYNE  KELSIE ,8,5,,*,,,3,-,3,1,-,-,-,-,.,.,4,-,-,3,75%,-,ESPORTE CLUBE PINHEIROS
544,LYARA BATISTA,9,2,1,2,,,3,-,-1,18,3,-,-,-,.,.,3,1,-,2,67%,1,ESPORTE CLUBE PINHEIROS
544,MARI CASSEMIRO,10,6,2,3,,,5,4,1,9,-,-,33,1,76%,45%,21,3,-,4,19%,1,ESPORTE CLUBE PINHEIROS
544,ÁLVAREZ  HERRERA ,12,3,4,5,,,12,4,6,6,1,-,7,1,71%,43%,25,2,2,12,48%,-,ESPORTE CLUBE PINHEIROS
544,LETICIA HEMELLY (L),13,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
544,JULIANA PERDIGÃO (L),14,*,*,*,,,-,-,-1,-,-,-,12,1,75%,50%,-,-,-,-,.,-,ESPORTE CLUBE PINHEIROS
544,CAMILA BARBOSA,15,4,3,4,,,13,3,9,10,3,1,3,1,67%,33%,13,-,-,11,85%,1,ESPORTE CLUBE PINHEIROS
544,PIETRA JUKOSKI PIETRA,16,*,5,6,,,2,-,-2,6,1,-,15,1,60%,27%,6,-,2,2,33%,-,ESPORTE CLUBE PINHEIROS
544,WALEWSKA  OLIVEIRA,,3,3,3,,,3,1,-1,12,1,-,-,-,.,.,9,3,-,2,22%,1,OSASCO VOLEIBOL CLUBE/AUDAX
544,CAROLINA ALBUQUERQUE,,1,1,1,,,3,3,2,14,-,2,-,-,.,.,2,1,-,1,50%,-,OSASCO VOLEIBOL CLUBE/AUDAX
544,PAULA PEQUENO,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
544,ANGELA LEYVA ANGELA,,5,5,5,,,8,1,6,11,-,-,18,1,39%,28%,17,-,1,7,41%,1,OSASCO VOLEIBOL CLUBE/AUDAX
544,ERICA  MOTA (L),,*,*,*,,,-,-,-,-,-,-,4,-,50%,0%,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
544,DOMINGAS  ARAUJO ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
544,CLAUDIA  BUENO,,,,*,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
544,VIVIANE BRAUN,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
544,LORENNE  TEIXEIRA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
544,MARIANA COSTA,,2,2,2,,,7,2,2,10,2,1,22,-,59%,23%,17,2,1,6,35%,-,OSASCO VOLEIBOL CLUBE/AUDAX
544,NATALIA MARTINS NATALIA,,6,6,6,,,8,3,8,6,-,1,-,-,.,.,10,-,-,6,60%,1,OSASCO VOLEIBOL CLUBE/AUDAX
544,NATASHA CRUZ,,*,*,*,,,3,2,3,4,-,-,-,-,.,.,2,-,-,2,100%,1,OSASCO VOLEIBOL CLUBE/AUDAX
544,CAMILA  BRAIT (L),,*,*,*,,,-,-,-1,-,-,-,11,1,91%,36%,-,-,-,-,.,-,OSASCO VOLEIBOL CLUBE/AUDAX
544,HOOKER DESTINEE,,4,4,4,,,20,7,14,16,1,1,-,-,.,.,36,4,1,18,50%,1,OSASCO VOLEIBOL CLUBE/AUDAX
546,NAIANE RIOS ,3,*,*,*,*,,2,2,2,8,-,2,-,-,.,.,-,-,-,-,.,-,SESI VOLEI BAURU
546,LARA SANTOS,4,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESI VOLEI BAURU
546,GABRIELA CANDIDO,6,5,,,,,-,-,-2,-,-,-,8,1,38%,25%,4,-,1,-,0%,-,SESI VOLEI BAURU
546,SARAELEN LIMA,7,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESI VOLEI BAURU
546,EDINARA BRANCHER,9,*,*,*,*,,2,1,-,-,-,-,-,-,.,.,7,-,2,2,29%,-,SESI VOLEI BAURU
546,TIFANNY ABREU ,10,2,3,2,3,,16,7,6,17,3,2,24,2,33%,25%,31,3,2,11,35%,3,SESI VOLEI BAURU
546,VALQUIRIA DULLIUS,11,6,1,6,1,,8,1,5,10,1,1,-,-,.,.,11,2,-,6,55%,1,SESI VOLEI BAURU
546,ANDRESSA  PICUSSA ,12,3,4,3,4,,7,3,2,11,3,-,-,-,.,.,11,1,1,6,55%,1,SESI VOLEI BAURU
546,VALENTINA DIOUF,13,4,5,4,5,,13,5,7,6,-,-,-,-,.,.,35,3,3,10,29%,3,SESI VOLEI BAURU
546,JOSEFA FABIOLA ALVES,14,1,2,1,2,,-,-,-2,20,1,-,-,-,.,.,2,1,-,-,0%,-,SESI VOLEI BAURU
546,VANESSA JANKE,16,,6,5,6,,4,2,-1,6,2,-,31,1,48%,42%,10,1,1,3,30%,1,SESI VOLEI BAURU
546,JULIA DIAS  (L),17,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESI VOLEI BAURU
546,YOANA PALACIO,18,*,,,,,1,-,-2,1,1,-,5,1,20%,20%,4,1,-,1,25%,-,SESI VOLEI BAURU
546,TASSIA  STHAEL (L),19,*,*,*,*,,-,-,-2,-,-,-,21,2,48%,43%,-,-,-,-,.,-,SESI VOLEI BAURU
546,ARLENE XAVIER (L),20,,*,*,*,,-,-,-,2,-,-,3,-,100%,100%,-,-,-,-,.,-,SESI VOLEI BAURU
546,MAYHARA SILVA ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
546,NATIELE GONCALVES ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
546,KOSHELEVA TATYANA,,5,5,5,5,,9,4,4,8,1,-,2,-,50%,0%,25,1,3,9,36%,-,SESC RJ
546,JUCYELE BARRETO,,3,3,3,3,,16,9,15,19,-,2,1,-,100%,0%,18,1,-,11,61%,3,SESC RJ
546,CAROLINA LEITE ,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
546,VITORIA LAGE (L),,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
546,GABRIELLA SOUZA  (L),,*,*,*,*,,-,-,-1,-,-,-,30,1,50%,13%,-,-,-,-,.,-,SESC RJ
546,ROBERTA RATZKE,,1,1,1,1,,5,4,3,21,1,2,-,-,.,.,2,-,1,1,50%,2,SESC RJ
546,KASIELY  CLEMENTE,,,,*,*,,-,-,-,-,-,-,1,-,100%,100%,-,-,-,-,.,-,SESC RJ
546,MONIQUE  PAVAO,,4,4,4,4,,10,5,5,21,-,3,17,1,47%,12%,20,1,3,7,35%,-,SESC RJ
546,ISABEL YONKAIRA,,2,2,2,2,,13,9,3,14,1,-,19,3,32%,0%,36,4,2,13,36%,-,SESC RJ
546,DRUSSYLA COSTA ,,,*,*,*,,-,-,-2,5,2,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
546,MIKAELLA COSTA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
546,LINDA JESSICA COSTA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SESC RJ
546,ANA BEATRIZ  CORREA,,6,6,6,6,,13,5,11,10,1,-,-,-,.,.,11,1,-,8,73%,5,SESC RJ
545,MILKA MARCILIA ,1,,2,3,,,10,4,9,14,1,1,-,-,.,.,7,-,-,5,71%,4,HINODE BARUERI
545,NATALIA ARAUJO  (L),2,*,*,*,,,-,-,-,-,-,-,9,-,100%,89%,-,-,-,-,.,-,HINODE BARUERI
545,DANIELLE LINS ,3,,*,1,,,-,-,-2,5,2,-,-,-,.,.,1,-,-,-,0%,-,HINODE BARUERI
545,MAIRA  CIPRIANO CLARO ,4,2,1,2,,,9,1,3,12,1,-,16,2,63%,56%,18,-,3,9,50%,-,HINODE BARUERI
545,JACKELINE  SANTOS,5,*,,,,,-,-,-,2,-,-,-,-,.,.,-,-,-,-,.,-,HINODE BARUERI
545,THAISA  DAHER DE MENEZES,6,6,5,6,,,11,5,10,7,1,-,-,-,.,.,11,-,-,8,73%,3,HINODE BARUERI
545,LAYS  FREITAS,7,,*,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,HINODE BARUERI
545, JHEOVANA EMANUELLE COSTA,8,,*,,,,1,1,1,-,-,-,-,-,.,.,2,-,-,1,50%,-,HINODE BARUERI
545,VIVIAN  PELLEGRINO,9,,,*,,,1,-,1,1,-,-,-,-,.,.,1,-,-,1,100%,-,HINODE BARUERI
545,TAINARA SANTOS ,10,,*,*,,,2,-,1,2,1,-,5,-,80%,40%,3,-,-,2,67%,-,HINODE BARUERI
545,AMANDA  FRANCISCO,13,5,4,5,,,8,6,6,9,1,1,18,-,78%,56%,16,-,1,4,25%,3,HINODE BARUERI
545,JUMA   SILVA,16,1,6,,,,1,1,1,7,-,1,-,-,.,.,1,-,-,-,0%,-,HINODE BARUERI
545,KATARZYNA SKOWRONSKA,17,4,3,4,,,16,7,12,14,-,2,-,-,.,.,26,3,1,11,42%,3,HINODE BARUERI
545,ELINA RODRIGUEZ,19,,,*,,,1,-,1,1,-,-,2,-,50%,0%,3,-,-,1,33%,-,HINODE BARUERI
545,ROSANE MAGGIONI,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,VOLEI BALNEARIO CAMBORIU
545,LAIZA FERREIRA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,VOLEI BALNEARIO CAMBORIU
545,JULIANA JULIANA,,,*,4,,,3,1,1,4,1,-,11,-,82%,18%,8,1,-,2,25%,1,VOLEI BALNEARIO CAMBORIU
545,SABRINA SABRINA,,,*,*,,,2,-,2,3,-,-,3,-,100%,67%,4,-,-,2,50%,-,VOLEI BALNEARIO CAMBORIU
545,ARIELE FERREIRA ,,1,4,1,,,3,1,-5,5,1,-,24,3,75%,42%,17,2,2,3,18%,-,VOLEI BALNEARIO CAMBORIU
545,PRISCILA  HELDES,,6,3,6,,,2,1,-,7,2,-,-,-,.,.,2,-,-,2,100%,-,VOLEI BALNEARIO CAMBORIU
545,RAQUEL LOFF,,,*,5,,,4,1,2,4,-,-,-,-,.,.,9,-,2,3,33%,1,VOLEI BALNEARIO CAMBORIU
545,IVNA COLOMBO IVNA,,3,6,3,,,15,1,8,9,-,-,-,-,.,.,34,2,5,14,41%,1,VOLEI BALNEARIO CAMBORIU
545,PAULA MOHR,,4,1,*,,,6,2,-1,6,-,-,22,2,45%,27%,20,2,3,5,25%,1,VOLEI BALNEARIO CAMBORIU
545,ARIANE HELENA,,2,5,*,,,4,2,2,9,-,2,-,-,.,.,4,1,1,2,50%,-,VOLEI BALNEARIO CAMBORIU
545,PAMELA PAMELA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,VOLEI BALNEARIO CAMBORIU
545,ADRIANI  VILVERT ,,5,2,,,,3,-,2,4,-,-,-,-,.,.,7,1,-,2,29%,1,VOLEI BALNEARIO CAMBORIU
545,GUTH ANA PÁULA ,,*,,2,,,-,-,-1,3,-,-,-,-,.,.,2,1,-,-,0%,-,VOLEI BALNEARIO CAMBORIU
545,SILVANA PAPINI (L),,*,*,*,,,-,-,-,-,-,-,7,-,71%,29%,-,-,-,-,.,-,VOLEI BALNEARIO CAMBORIU
548,CLAUDINO FABIANA,1,6,1,2,2,,12,2,8,14,2,1,1,-,100%,0%,16,2,-,9,56%,2,DENTIL/PRAIA CLUBE
548,ANJOS EDNEIA,2,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
548,LLOYD CARLI ELLEN,3,1,2,3,3,,-,-,-2,15,2,-,2,-,0%,0%,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
548,ELLEN  BRAGA,7,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
548,BORGO PAULA,8,*,*,6,6,,6,1,1,4,-,-,-,-,.,.,20,1,4,6,30%,-,DENTIL/PRAIA CLUBE
548,ROSAMARIA MONTIBELLER,9,5,6,*,*,,7,3,1,4,-,-,9,4,33%,0%,15,1,1,6,40%,1,DENTIL/PRAIA CLUBE
548,MICHELLE PAVAO,10,*,*,1,1,,7,3,1,6,-,1,13,-,54%,38%,15,2,4,6,40%,-,DENTIL/PRAIA CLUBE
548,NICOLE  FAWCETT,11,4,5,*,*,,12,4,4,7,1,-,-,-,.,.,32,4,3,12,38%,-,DENTIL/PRAIA CLUBE
548,LAIS  VASQUEZ (L),12,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
548,ANANDA  MARINHO,14,*,*,*,*,,-,-,-,2,-,-,-,-,.,.,1,-,-,-,0%,-,DENTIL/PRAIA CLUBE
548,ANA CAROLINA SILVA ,15,3,4,*,5,,10,4,6,11,2,-,-,-,.,.,14,2,-,5,36%,5,DENTIL/PRAIA CLUBE
548,FERNANDA  GARAY,16,2,3,4,4,,11,2,1,25,-,-,44,3,61%,32%,35,4,3,9,26%,2,DENTIL/PRAIA CLUBE
548,SUELEN  PINTO (L),17,*,*,*,*,,-,-,-,-,-,-,22,-,64%,41%,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
548,GABRIELA SILVA,18,,*,5,,,-,-,-,1,-,-,-,-,.,.,-,-,-,-,.,-,DENTIL/PRAIA CLUBE
548,DIANA DUARTE,,1,6,1,6,,12,5,10,10,1,1,1,-,100%,100%,17,1,-,8,47%,3,SAO CRISTOVAO SAUDE SAO CAETANO
548,DAYANA SEGOVIA,,5,4,5,4,,13,4,2,16,2,1,-,-,.,.,33,5,4,11,33%,1,SAO CRISTOVAO SAUDE SAO CAETANO
548,KARINA  BARBOSA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
548,MILENA BIS,,,,,*,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
548,FERNANDA ISIS DA SILVA,,4,3,4,3,,19,7,14,19,2,1,-,-,.,.,20,2,1,14,70%,4,SAO CRISTOVAO SAUDE SAO CAETANO
548,FERNANDA TOMÉ,,3,,,,,3,2,1,3,-,2,4,-,50%,25%,3,2,-,1,33%,-,SAO CRISTOVAO SAUDE SAO CAETANO
548,FLAVIA ASSIS,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
548,DAYSE FIGUEIREDO,,6,5,6,5,,8,7,5,17,-,1,31,1,52%,23%,21,-,2,4,19%,3,SAO CRISTOVAO SAUDE SAO CAETANO
548,ANDRESSA KRACHEFSKI (L),,*,*,*,*,,-,-,-,-,-,-,15,-,67%,47%,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
548,LETICIA  SCHERER,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
548,SONALY   CIDRÃO ,,*,2,3,2,,11,2,6,14,-,-,31,1,45%,23%,30,1,3,10,33%,1,SAO CRISTOVAO SAUDE SAO CAETANO
548,MARIA ALEJANDRA VERHELEST,,2,1,2,1,,6,2,6,17,-,1,-,-,.,.,6,-,-,2,33%,3,SAO CRISTOVAO SAUDE SAO CAETANO
548,PAULINA  DE SOUZA (L),,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
548,MARIA EDUARDA OLIVEIRA,,,,,*,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,SAO CRISTOVAO SAUDE SAO CAETANO
549,DANIELA TERRA (L),2,*,*,*,,,-,-,-,-,-,-,13,-,69%,54%,-,-,-,-,.,-,BRB/BRASILIA VOLEI
549,NATÁLIA SILVA,3,,*,*,,,-,-,-1,2,1,-,-,-,.,.,2,-,-,-,0%,-,BRB/BRASILIA VOLEI
549,ALESSANDRA SANTOS,4,5,6,5,,,7,2,2,10,2,-,33,1,52%,42%,17,-,2,5,29%,2,BRB/BRASILIA VOLEI
549,FERNANDA CAMPOS FERNANDA,5,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
549,RENATA COLOMBO,6,4,5,4,,,7,1,-2,4,1,-,-,-,.,.,27,5,3,6,22%,1,BRB/BRASILIA VOLEI
549,MARIANA BARRETO,7,*,,1,,,1,-,-,4,1,-,-,-,.,.,2,-,-,1,50%,-,BRB/BRASILIA VOLEI
549,NATÁLIA FERNANDES SILVA,8,2,3,2,,,8,2,-1,12,-,-,22,1,41%,32%,37,5,3,6,16%,2,BRB/BRASILIA VOLEI
549,ANGELICA MALINVERNO,9,6,1,6,,,5,1,1,7,-,-,-,-,.,.,14,2,2,4,29%,1,BRB/BRASILIA VOLEI
549,EMILCE SOSA EMILCE,10,3,4,3,,,8,-,5,9,1,-,-,-,.,.,10,1,1,6,60%,2,BRB/BRASILIA VOLEI
549,GABRIELLE LIMA,11,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
549,EDUARDA SILVA EDUARDA (L),13,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
549,DIANA MAXIMILIANO  DIANA,14,1,2,,,,-,-,-,5,-,-,-,-,.,.,2,-,-,-,0%,-,BRB/BRASILIA VOLEI
549,EDUARDA MACEDO,20,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
549,PAULA EDUARDA ,21,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,BRB/BRASILIA VOLEI
549,ELIS BENTO,,,,*,,,-,-,-,3,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
549,TALIA  COSTA,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
549,MARIANA  AQUINO,,,,,,,-,-,-,-,-,-,-,-,.,.,-,-,-,-,.,-,CURITIBA VÔLEI
